Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million	DIVI_Intensivstationen_Covid_%	DIVI_Intensivstationen_Betten_belegt_%
-87	2020-04-03	37	2	10	0	27	2	881	47	238	0.0	643	47.65		
-86	2020-04-04	37	2	0	0	27	2	881	47	0	0.0	643	47.65		
-85	2020-04-05	38	2	1	0	24	1	905	47	23	0.0	571	23.83		
-84	2020-04-06	44	2	6	0	25	1	1048	47	142	0.0	595	23.83		
-83	2020-04-07	44	2	0	0	25	1	1048	47	0	0.0	595	23.83		
-82	2020-04-08	48	2	4	0	25	0	1143	47	95	0.0	595	0.0		
-81	2020-04-09	48	2	0	0	21	0	1143	47	0	0.0	500	0.0		
-80	2020-04-10	52	2	4	0	15	0	1238	47	95	0.0	357	0.0		
-79	2020-04-11	58	3	6	1	21	1	1381	71	142	23.827	500	23.83		
-78	2020-04-12	58	3	0	0	20	1	1381	71	0	0.0	476	23.83		
-77	2020-04-13	59	4	1	1	15	2	1405	95	23	23.827	357	47.65		
-76	2020-04-14	59	4	0	0	15	2	1405	95	0	0.0	357	47.65		
-75	2020-04-15	61	4	2	0	13	2	1453	95	47	0.0	309	47.65		
-74	2020-04-16	61	4	0	0	13	2	1453	95	0	0.0	309	47.65		
-73	2020-04-17	63	4	2	0	11	2	1501	95	47	0.0	262	47.65		
-72	2020-04-18	66	4	3	0	8	1	1572	95	71	0.0	190	23.83		
-71	2020-04-19	67	4	1	0	9	1	1596	95	23	0.0	214	23.83		
-70	2020-04-20	68	4	1	0	9	0	1620	95	23	0.0	214	0.0		
-69	2020-04-21	68	4	0	0	9	0	1620	95	0	0.0	214	0.0		
-68	2020-04-22	69	4	1	0	8	0	1644	95	23	0.0	190	0.0		
-67	2020-04-23	69	4	0	0	8	0	1644	95	0	0.0	190	0.0		
-66	2020-04-24	69	4	0	0	6	0	1644	95	0	0.0	142	0.0		
-65	2020-04-25	70	4	1	0	4	0	1667	95	23	0.0	95	0.0		
-64	2020-04-26	71	4	1	0	4	0	1691	95	23	0.0	95	0.0	23.5	52.9
-63	2020-04-27	71	4	0	0	3	0	1691	95	0	0.0	71	0.0	17.6	47.1
-62	2020-04-28	71	4	0	0	3	0	1691	95	0	0.0	71	0.0	14.7	47.1
-61	2020-04-29	71	4	0	0	2	0	1691	95	0	0.0	47	0.0	11.8	44.1
-60	2020-04-30	72	4	1	0	3	0	1715	95	23	0.0	71	0.0	11.8	47.1
-59	2020-05-01	72	4	0	0	3	0	1715	95	0	0.0	71	0.0	11.8	47.1
-58	2020-05-02	72	4	0	0	2	0	1715	95	0	0.0	47	0.0	11.8	44.1
-57	2020-05-03	72	4	0	0	1	0	1715	95	0	0.0	23	0.0	14.7	44.1
-56	2020-05-04	72	4	0	0	1	0	1715	95	0	0.0	23	0.0	14.7	52.9
-55	2020-05-05	72	4	0	0	1	0	1715	95	0	0.0	23	0.0	11.8	52.9
-54	2020-05-06	73	4	1	0	2	0	1739	95	23	0.0	47	0.0	11.8	52.9
-53	2020-05-07	73	4	0	0	1	0	1739	95	0	0.0	23	0.0	11.8	55.9
-52	2020-05-08	75	4	2	0	3	0	1786	95	47	0.0	71	0.0	11.5	57.7
-51	2020-05-09	75	4	0	0	3	0	1786	95	0	0.0	71	0.0	11.5	46.2
-50	2020-05-10	76	4	1	0	4	0	1810	95	23	0.0	95	0.0	11.5	46.2
-49	2020-05-11	76	4	0	0	4	0	1810	95	0	0.0	95	0.0	7.7	53.8
-48	2020-05-12	76	4	0	0	4	0	1810	95	0	0.0	95	0.0	3.8	57.7
-47	2020-05-13	76	4	0	0	3	0	1810	95	0	0.0	71	0.0	3.8	34.6
-46	2020-05-14	77	4	1	0	4	0	1834	95	23	0.0	95	0.0	3.8	42.3
-45	2020-05-15	77	4	0	0	2	0	1834	95	0	0.0	47	0.0	3.8	38.5
-44	2020-05-16	77	4	0	0	2	0	1834	95	0	0.0	47	0.0	3.8	57.7
-43	2020-05-17	78	4	1	0	2	0	1858	95	23	0.0	47	0.0	3.8	46.2
-42	2020-05-18	78	4	0	0	2	0	1858	95	0	0.0	47	0.0	3.8	46.2
-41	2020-05-19	79	4	1	0	3	0	1882	95	23	0.0	71	0.0	7.7	42.3
-40	2020-05-20	79	4	0	0	3	0	1882	95	0	0.0	71	0.0	7.7	50.0
-39	2020-05-21	79	4	0	0	2	0	1882	95	0	0.0	47	0.0	11.5	50.0
-38	2020-05-22	79	4	0	0	2	0	1882	95	0	0.0	47	0.0	11.5	46.2
-37	2020-05-23	80	4	1	0	3	0	1906	95	23	0.0	71	0.0	3.8	46.2
-36	2020-05-24	80	4	0	0	2	0	1906	95	0	0.0	47	0.0	3.8	38.5
-35	2020-05-25	80	4	0	0	2	0	1906	95	0	0.0	47	0.0	3.8	38.5
-34	2020-05-26	80	4	0	0	1	0	1906	95	0	0.0	23	0.0	3.8	46.2
-33	2020-05-27	80	4	0	0	1	0	1906	95	0	0.0	23	0.0	3.8	34.6
-32	2020-05-28	82	4	2	0	3	0	1953	95	47	0.0	71	0.0	3.8	30.8
-31	2020-05-29	82	4	0	0	3	0	1953	95	0	0.0	71	0.0	3.8	38.5
-30	2020-05-30	83	4	1	0	3	0	1977	95	23	0.0	71	0.0	3.8	46.2
-29	2020-05-31	84	4	1	0	4	0	2001	95	23	0.0	95	0.0	3.8	46.2
-28	2020-06-01	84	4	0	0	4	0	2001	95	0	0.0	95	0.0	3.8	42.3
-27	2020-06-02	84	4	0	0	4	0	2001	95	0	0.0	95	0.0	2.6	28.9
-26	2020-06-03	84	4	0	0	4	0	2001	95	0	0.0	95	0.0	5.3	44.7
-25	2020-06-04	85	4	1	0	3	0	2025	95	23	0.0	71	0.0	5.3	44.7
-24	2020-06-05	85	4	0	0	3	0	2025	95	0	0.0	71	0.0	5.3	34.2
-23	2020-06-06	86	4	1	0	3	0	2049	95	23	0.0	71	0.0	5.3	50.0
-22	2020-06-07	86	4	0	0	2	0	2049	95	0	0.0	47	0.0	5.3	52.6
-21	2020-06-08	86	4	0	0	2	0	2049	95	0	0.0	47	0.0	2.6	39.5
-20	2020-06-09	86	4	0	0	2	0	2049	95	0	0.0	47	0.0	2.5	37.5
-19	2020-06-10	86	4	0	0	2	0	2049	95	0	0.0	47	0.0	0.0	40.0
-18	2020-06-11	88	4	2	0	3	0	2096	95	47	0.0	71	0.0	0.0	40.0
-17	2020-06-12	88	4	0	0	3	0	2096	95	0	0.0	71	0.0	0.0	35.0
-16	2020-06-13	88	4	0	0	2	0	2096	95	0	0.0	47	0.0	0.0	35.0
-15	2020-06-14	88	4	0	0	2	0	2096	95	0	0.0	47	0.0	0.0	42.5
-14	2020-06-15	88	4	0	0	2	0	2096	95	0	0.0	47	0.0	0.0	30.0
-13	2020-06-16	88	4	0	0	2	0	2096	95	0	0.0	47	0.0	0.0	37.5
-12	2020-06-17	89	4	1	0	3	0	2120	95	23	0.0	71	0.0	0.0	37.5
-11	2020-06-18	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	2.5	47.5
-10	2020-06-19	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	2.5	30.0
-9	2020-06-20	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	2.5	30.0
-8	2020-06-21	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	0.0	37.5
-7	2020-06-22	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	0.0	35.0
-6	2020-06-23	89	4	0	0	1	0	2120	95	0	0.0	23	0.0	0.0	35.0
-5	2020-06-24	89	4	0	0	0	0	2120	95	0	0.0	0	0.0	0.0	42.5
-4	2020-06-25	89	4	0	0	0	0	2120	95	0	0.0	0	0.0	0.0	45.0
-3	2020-06-26	89	4	0	0	0	0	2120	95	0	0.0	0	0.0	0.0	45.0
-2	2020-06-27	89	4	0	0	0	0	2120	95	0	0.0	0	0.0	0.0	37.5
-1	2020-06-28	89	4	0	0	0	0	2120	95	0	0.0	0	0.0	0.0	32.5
0	2020-06-29	89	4	0	0	0	0	2120	95	0	0.0	0	0.0		
