Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-121	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-120	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-119	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-118	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-117	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-116	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-115	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-114	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-113	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-112	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-111	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-110	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-109	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-108	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-107	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-106	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-105	2020-03-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-104	2020-03-13	4	0	4	0	4	0	13	0	13	0.0	13	0.0
-103	2020-03-14	5	0	1	0	5	0	16	0	3	0.0	16	0.0
-102	2020-03-15	5	0	0	0	5	0	16	0	0	0.0	16	0.0
-101	2020-03-16	9	0	4	0	9	0	29	0	13	0.0	29	0.0
-100	2020-03-17	12	0	3	0	12	0	39	0	9	0.0	39	0.0
-99	2020-03-18	17	0	5	0	17	0	55	0	16	0.0	55	0.0
-98	2020-03-19	25	0	8	0	25	0	81	0	26	0.0	81	0.0
-97	2020-03-20	33	0	8	0	29	0	107	0	26	0.0	94	0.0
-96	2020-03-21	37	0	4	0	32	0	120	0	13	0.0	104	0.0
-95	2020-03-22	38	0	1	0	33	0	124	0	3	0.0	107	0.0
-94	2020-03-23	41	0	3	0	32	0	133	0	9	0.0	104	0.0
-93	2020-03-24	52	0	11	0	40	0	169	0	35	0.0	130	0.0
-92	2020-03-25	59	0	7	0	42	0	192	0	22	0.0	137	0.0
-91	2020-03-26	71	0	12	0	46	0	231	0	39	0.0	150	0.0
-90	2020-03-27	82	1	11	1	49	1	267	3	35	3.266	160	3.27
-89	2020-03-28	97	1	15	0	60	1	316	3	48	0.0	195	3.27
-88	2020-03-29	102	1	5	0	64	1	333	3	16	0.0	209	3.27
-87	2020-03-30	108	2	6	1	67	2	352	6	19	3.266	218	6.53
-86	2020-03-31	120	3	12	1	68	3	391	9	39	3.266	222	9.8
-85	2020-04-01	133	4	13	1	74	4	434	13	42	3.266	241	13.06
-84	2020-04-02	147	6	14	2	76	6	480	19	45	6.532	248	19.6
-83	2020-04-03	162	8	15	2	80	7	529	26	48	6.532	261	22.86
-82	2020-04-04	168	8	6	0	71	7	548	26	19	0.0	231	22.86
-81	2020-04-05	172	8	4	0	70	7	561	26	13	0.0	228	22.86
-80	2020-04-06	180	8	8	0	72	6	587	26	26	0.0	235	19.6
-79	2020-04-07	186	8	6	0	66	5	607	26	19	0.0	215	16.33
-78	2020-04-08	204	9	18	1	71	5	666	29	58	3.266	231	16.33
-77	2020-04-09	210	9	6	0	63	3	685	29	19	0.0	205	9.8
-76	2020-04-10	217	9	7	0	55	1	708	29	22	0.0	179	3.27
-75	2020-04-11	226	9	9	0	58	1	738	29	29	0.0	189	3.27
-74	2020-04-12	227	9	1	0	55	1	741	29	3	0.0	179	3.27
-73	2020-04-13	227	9	0	0	47	1	741	29	0	0.0	153	3.27
-72	2020-04-14	235	9	8	0	49	1	767	29	26	0.0	160	3.27
-71	2020-04-15	236	9	1	0	32	0	770	29	3	0.0	104	0.0
-70	2020-04-16	243	9	7	0	33	0	793	29	22	0.0	107	0.0
-69	2020-04-17	243	9	0	0	26	0	793	29	0	0.0	84	0.0
-68	2020-04-18	246	9	3	0	20	0	803	29	9	0.0	65	0.0
-67	2020-04-19	246	9	0	0	19	0	803	29	0	0.0	62	0.0
-66	2020-04-20	246	9	0	0	19	0	803	29	0	0.0	62	0.0
-65	2020-04-21	246	9	0	0	11	0	803	29	0	0.0	35	0.0
-64	2020-04-22	246	9	0	0	10	0	803	29	0	0.0	32	0.0
-63	2020-04-23	246	9	0	0	3	0	803	29	0	0.0	9	0.0
-62	2020-04-24	246	9	0	0	3	0	803	29	0	0.0	9	0.0
-61	2020-04-25	248	9	2	0	2	0	809	29	6	0.0	6	0.0
-60	2020-04-26	248	9	0	0	2	0	809	29	0	0.0	6	0.0
-59	2020-04-27	250	9	2	0	4	0	816	29	6	0.0	13	0.0
-58	2020-04-28	250	9	0	0	4	0	816	29	0	0.0	13	0.0
-57	2020-04-29	251	9	1	0	5	0	819	29	3	0.0	16	0.0
-56	2020-04-30	252	9	1	0	6	0	823	29	3	0.0	19	0.0
-55	2020-05-01	252	9	0	0	6	0	823	29	0	0.0	19	0.0
-54	2020-05-02	252	9	0	0	4	0	823	29	0	0.0	13	0.0
-53	2020-05-03	252	9	0	0	4	0	823	29	0	0.0	13	0.0
-52	2020-05-04	252	9	0	0	2	0	823	29	0	0.0	6	0.0
-51	2020-05-05	252	9	0	0	2	0	823	29	0	0.0	6	0.0
-50	2020-05-06	252	9	0	0	1	0	823	29	0	0.0	3	0.0
-49	2020-05-07	252	9	0	0	0	0	823	29	0	0.0	0	0.0
-48	2020-05-08	252	9	0	0	0	0	823	29	0	0.0	0	0.0
-47	2020-05-09	252	9	0	0	0	0	823	29	0	0.0	0	0.0
-46	2020-05-10	253	9	1	0	1	0	826	29	3	0.0	3	0.0
-45	2020-05-11	253	9	0	0	1	0	826	29	0	0.0	3	0.0
-44	2020-05-12	253	9	0	0	1	0	826	29	0	0.0	3	0.0
-43	2020-05-13	253	9	0	0	1	0	826	29	0	0.0	3	0.0
-42	2020-05-14	255	9	2	0	3	0	832	29	6	0.0	9	0.0
-41	2020-05-15	255	9	0	0	3	0	832	29	0	0.0	9	0.0
-40	2020-05-16	255	9	0	0	3	0	832	29	0	0.0	9	0.0
-39	2020-05-17	255	9	0	0	2	0	832	29	0	0.0	6	0.0
-38	2020-05-18	255	9	0	0	2	0	832	29	0	0.0	6	0.0
-37	2020-05-19	255	9	0	0	2	0	832	29	0	0.0	6	0.0
-36	2020-05-20	256	9	1	0	3	0	836	29	3	0.0	9	0.0
-35	2020-05-21	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-34	2020-05-22	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-33	2020-05-23	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-32	2020-05-24	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-31	2020-05-25	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-30	2020-05-26	256	9	0	0	1	0	836	29	0	0.0	3	0.0
-29	2020-05-27	258	9	2	0	2	0	842	29	6	0.0	6	0.0
-28	2020-05-28	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-27	2020-05-29	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-26	2020-05-30	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-25	2020-05-31	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-24	2020-06-01	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-23	2020-06-02	258	9	0	0	2	0	842	29	0	0.0	6	0.0
-22	2020-06-03	259	9	1	0	1	0	845	29	3	0.0	3	0.0
-21	2020-06-04	259	9	0	0	1	0	845	29	0	0.0	3	0.0
-20	2020-06-05	260	9	1	0	2	0	849	29	3	0.0	6	0.0
-19	2020-06-06	260	9	0	0	2	0	849	29	0	0.0	6	0.0
-18	2020-06-07	260	9	0	0	2	0	849	29	0	0.0	6	0.0
-17	2020-06-08	260	9	0	0	2	0	849	29	0	0.0	6	0.0
-16	2020-06-09	260	9	0	0	2	0	849	29	0	0.0	6	0.0
-15	2020-06-10	260	9	0	0	1	0	849	29	0	0.0	3	0.0
-14	2020-06-11	260	9	0	0	1	0	849	29	0	0.0	3	0.0
-13	2020-06-12	260	9	0	0	0	0	849	29	0	0.0	0	0.0
-12	2020-06-13	260	9	0	0	0	0	849	29	0	0.0	0	0.0
-11	2020-06-14	261	9	1	0	1	0	852	29	3	0.0	3	0.0
-10	2020-06-15	261	9	0	0	1	0	852	29	0	0.0	3	0.0
-9	2020-06-16	262	9	1	0	2	0	855	29	3	0.0	6	0.0
-8	2020-06-17	276	9	14	0	16	0	901	29	45	0.0	52	0.0
-7	2020-06-18	283	9	7	0	23	0	924	29	22	0.0	75	0.0
-6	2020-06-19	285	9	2	0	25	0	930	29	6	0.0	81	0.0
-5	2020-06-20	294	9	9	0	34	0	960	29	29	0.0	111	0.0
-4	2020-06-21	298	9	4	0	37	0	973	29	13	0.0	120	0.0
-3	2020-06-22	298	9	0	0	37	0	973	29	0	0.0	120	0.0
-2	2020-06-23	298	9	0	0	36	0	973	29	0	0.0	117	0.0
-1	2020-06-24	298	9	0	0	22	0	973	29	0	0.0	71	0.0
0	2020-06-25	298	9	0	0	15	0	973	29	0	0.0	48	0.0
