Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-121	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-120	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-119	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-118	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-117	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-116	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-115	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-114	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-113	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-112	2020-03-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-111	2020-03-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-110	2020-03-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-109	2020-03-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-108	2020-03-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-107	2020-03-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-106	2020-03-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-105	2020-03-12	8	0	8	0	8	0	91	0	91	0.0	91	0.0
-104	2020-03-13	10	0	2	0	10	0	114	0	22	0.0	114	0.0
-103	2020-03-14	14	0	4	0	14	0	160	0	45	0.0	160	0.0
-102	2020-03-15	15	0	1	0	15	0	171	0	11	0.0	171	0.0
-101	2020-03-16	17	1	2	1	17	1	194	11	22	11.442	194	11.44
-100	2020-03-17	19	1	2	0	19	1	217	11	22	0.0	217	11.44
-99	2020-03-18	22	1	3	0	22	1	251	11	34	0.0	251	11.44
-98	2020-03-19	29	1	7	0	21	1	331	11	80	0.0	240	11.44
-97	2020-03-20	36	1	7	0	26	1	411	11	80	0.0	297	11.44
-96	2020-03-21	39	1	3	0	25	1	446	11	34	0.0	286	11.44
-95	2020-03-22	46	1	7	0	31	1	526	11	80	0.0	354	11.44
-94	2020-03-23	49	1	3	0	32	0	560	11	34	0.0	366	0.0
-93	2020-03-24	54	1	5	0	35	0	617	11	57	0.0	400	0.0
-92	2020-03-25	62	1	8	0	40	0	709	11	91	0.0	457	0.0
-91	2020-03-26	69	1	7	0	40	0	789	11	80	0.0	457	0.0
-90	2020-03-27	73	1	4	0	37	0	835	11	45	0.0	423	0.0
-89	2020-03-28	81	2	8	1	42	1	926	22	91	11.442	480	11.44
-88	2020-03-29	81	2	0	0	35	1	926	22	0	0.0	400	11.44
-87	2020-03-30	85	2	4	0	36	1	972	22	45	0.0	411	11.44
-86	2020-03-31	88	2	3	0	34	1	1006	22	34	0.0	389	11.44
-85	2020-04-01	97	2	9	0	35	1	1109	22	102	0.0	400	11.44
-84	2020-04-02	102	2	5	0	33	1	1167	22	57	0.0	377	11.44
-83	2020-04-03	108	2	6	0	35	1	1235	22	68	0.0	400	11.44
-82	2020-04-04	115	2	7	0	34	0	1315	22	80	0.0	389	0.0
-81	2020-04-05	115	2	0	0	34	0	1315	22	0	0.0	389	0.0
-80	2020-04-06	119	3	4	1	34	1	1361	34	45	11.442	389	11.44
-79	2020-04-07	123	3	4	0	35	1	1407	34	45	0.0	400	11.44
-78	2020-04-08	134	3	11	0	37	1	1533	34	125	0.0	423	11.44
-77	2020-04-09	142	3	8	0	40	1	1624	34	91	0.0	457	11.44
-76	2020-04-10	142	3	0	0	34	1	1624	34	0	0.0	389	11.44
-75	2020-04-11	144	3	2	0	29	1	1647	34	22	0.0	331	11.44
-74	2020-04-12	145	3	1	0	30	1	1659	34	11	0.0	343	11.44
-73	2020-04-13	145	3	0	0	26	0	1659	34	0	0.0	297	0.0
-72	2020-04-14	146	3	1	0	23	0	1670	34	11	0.0	263	0.0
-71	2020-04-15	149	3	3	0	15	0	1704	34	34	0.0	171	0.0
-70	2020-04-16	149	3	0	0	7	0	1704	34	0	0.0	80	0.0
-69	2020-04-17	149	3	0	0	7	0	1704	34	0	0.0	80	0.0
-68	2020-04-18	149	3	0	0	5	0	1704	34	0	0.0	57	0.0
-67	2020-04-19	149	3	0	0	4	0	1704	34	0	0.0	45	0.0
-66	2020-04-20	149	3	0	0	4	0	1704	34	0	0.0	45	0.0
-65	2020-04-21	151	3	2	0	5	0	1727	34	22	0.0	57	0.0
-64	2020-04-22	151	3	0	0	2	0	1727	34	0	0.0	22	0.0
-63	2020-04-23	152	3	1	0	3	0	1739	34	11	0.0	34	0.0
-62	2020-04-24	152	3	0	0	3	0	1739	34	0	0.0	34	0.0
-61	2020-04-25	152	3	0	0	3	0	1739	34	0	0.0	34	0.0
-60	2020-04-26	152	3	0	0	3	0	1739	34	0	0.0	34	0.0
-59	2020-04-27	154	3	2	0	5	0	1762	34	22	0.0	57	0.0
-58	2020-04-28	154	3	0	0	3	0	1762	34	0	0.0	34	0.0
-57	2020-04-29	154	3	0	0	3	0	1762	34	0	0.0	34	0.0
-56	2020-04-30	155	4	1	1	3	1	1773	45	11	11.442	34	11.44
-55	2020-05-01	156	4	1	0	4	1	1784	45	11	0.0	45	11.44
-54	2020-05-02	156	4	0	0	4	1	1784	45	0	0.0	45	11.44
-53	2020-05-03	156	4	0	0	4	1	1784	45	0	0.0	45	11.44
-52	2020-05-04	159	5	3	1	5	2	1819	57	34	11.442	57	22.88
-51	2020-05-05	160	5	1	0	6	2	1830	57	11	0.0	68	22.88
-50	2020-05-06	161	5	1	0	7	2	1842	57	11	0.0	80	22.88
-49	2020-05-07	162	5	1	0	7	1	1853	57	11	0.0	80	11.44
-48	2020-05-08	162	5	0	0	6	1	1853	57	0	0.0	68	11.44
-47	2020-05-09	162	5	0	0	6	1	1853	57	0	0.0	68	11.44
-46	2020-05-10	162	5	0	0	6	1	1853	57	0	0.0	68	11.44
-45	2020-05-11	163	5	1	0	4	0	1865	57	11	0.0	45	0.0
-44	2020-05-12	163	5	0	0	3	0	1865	57	0	0.0	34	0.0
-43	2020-05-13	164	5	1	0	3	0	1876	57	11	0.0	34	0.0
-42	2020-05-14	164	5	0	0	2	0	1876	57	0	0.0	22	0.0
-41	2020-05-15	164	5	0	0	2	0	1876	57	0	0.0	22	0.0
-40	2020-05-16	164	5	0	0	2	0	1876	57	0	0.0	22	0.0
-39	2020-05-17	164	5	0	0	2	0	1876	57	0	0.0	22	0.0
-38	2020-05-18	165	5	1	0	2	0	1887	57	11	0.0	22	0.0
-37	2020-05-19	165	5	0	0	2	0	1887	57	0	0.0	22	0.0
-36	2020-05-20	165	5	0	0	1	0	1887	57	0	0.0	11	0.0
-35	2020-05-21	165	5	0	0	1	0	1887	57	0	0.0	11	0.0
-34	2020-05-22	165	5	0	0	1	0	1887	57	0	0.0	11	0.0
-33	2020-05-23	165	5	0	0	1	0	1887	57	0	0.0	11	0.0
-32	2020-05-24	165	5	0	0	1	0	1887	57	0	0.0	11	0.0
-31	2020-05-25	165	5	0	0	0	0	1887	57	0	0.0	0	0.0
-30	2020-05-26	165	5	0	0	0	0	1887	57	0	0.0	0	0.0
-29	2020-05-27	165	5	0	0	0	0	1887	57	0	0.0	0	0.0
-28	2020-05-28	165	5	0	0	0	0	1887	57	0	0.0	0	0.0
-27	2020-05-29	166	5	1	0	1	0	1899	57	11	0.0	11	0.0
-26	2020-05-30	166	5	0	0	1	0	1899	57	0	0.0	11	0.0
-25	2020-05-31	166	5	0	0	1	0	1899	57	0	0.0	11	0.0
-24	2020-06-01	166	5	0	0	1	0	1899	57	0	0.0	11	0.0
-23	2020-06-02	167	5	1	0	2	0	1910	57	11	0.0	22	0.0
-22	2020-06-03	167	5	0	0	2	0	1910	57	0	0.0	22	0.0
-21	2020-06-04	167	5	0	0	2	0	1910	57	0	0.0	22	0.0
-20	2020-06-05	167	5	0	0	1	0	1910	57	0	0.0	11	0.0
-19	2020-06-06	167	5	0	0	1	0	1910	57	0	0.0	11	0.0
-18	2020-06-07	167	5	0	0	1	0	1910	57	0	0.0	11	0.0
-17	2020-06-08	169	5	2	0	3	0	1933	57	22	0.0	34	0.0
-16	2020-06-09	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-15	2020-06-10	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-14	2020-06-11	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-13	2020-06-12	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-12	2020-06-13	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-11	2020-06-14	169	5	0	0	2	0	1933	57	0	0.0	22	0.0
-10	2020-06-15	169	5	0	0	0	0	1933	57	0	0.0	0	0.0
-9	2020-06-16	169	5	0	0	0	0	1933	57	0	0.0	0	0.0
-8	2020-06-17	170	5	1	0	1	0	1945	57	11	0.0	11	0.0
-7	2020-06-18	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-6	2020-06-19	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-5	2020-06-20	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-4	2020-06-21	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-3	2020-06-22	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-2	2020-06-23	170	5	0	0	1	0	1945	57	0	0.0	11	0.0
-1	2020-06-24	170	5	0	0	0	0	1945	57	0	0.0	0	0.0
0	2020-06-25	170	5	0	0	0	0	1945	57	0	0.0	0	0.0
