Days_Past	Date	Cases	Deaths	Cases_New	Deaths_New	Cases_Last_Week	Deaths_Last_Week	Cases_Per_Million	Deaths_Per_Million	Cases_New_Per_Million	Deaths_New_Per_Million	Cases_Last_Week_Per_Million	Deaths_Last_Week_Per_Million
-148	2020-01-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-147	2020-01-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-146	2020-01-30	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-145	2020-01-31	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-144	2020-02-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-143	2020-02-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-142	2020-02-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-141	2020-02-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-140	2020-02-05	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-139	2020-02-06	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-138	2020-02-07	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-137	2020-02-08	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-136	2020-02-09	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-135	2020-02-10	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-134	2020-02-11	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-133	2020-02-12	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-132	2020-02-13	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-131	2020-02-14	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-130	2020-02-15	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-129	2020-02-16	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-128	2020-02-17	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-127	2020-02-18	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-126	2020-02-19	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-125	2020-02-20	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-124	2020-02-21	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-123	2020-02-22	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-122	2020-02-23	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-121	2020-02-24	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-120	2020-02-25	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-119	2020-02-26	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-118	2020-02-27	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-117	2020-02-28	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-116	2020-02-29	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-115	2020-03-01	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-114	2020-03-02	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-113	2020-03-03	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-112	2020-03-04	0	0	0	0	0	0	0	0	0	0.0	0	0.0
-111	2020-03-05	1	0	1	0	1	0	5	0	5	0.0	5	0.0
-110	2020-03-06	1	0	0	0	1	0	5	0	0	0.0	5	0.0
-109	2020-03-07	2	0	1	0	2	0	10	0	5	0.0	10	0.0
-108	2020-03-08	2	0	0	0	2	0	10	0	0	0.0	10	0.0
-107	2020-03-09	5	0	3	0	5	0	26	0	16	0.0	26	0.0
-106	2020-03-10	8	0	3	0	8	0	42	0	16	0.0	42	0.0
-105	2020-03-11	14	0	6	0	14	0	74	0	32	0.0	74	0.0
-104	2020-03-12	14	0	0	0	13	0	74	0	0	0.0	69	0.0
-103	2020-03-13	20	0	6	0	19	0	106	0	32	0.0	101	0.0
-102	2020-03-14	21	0	1	0	19	0	112	0	5	0.0	101	0.0
-101	2020-03-15	21	0	0	0	19	0	112	0	0	0.0	101	0.0
-100	2020-03-16	25	0	4	0	20	0	133	0	21	0.0	106	0.0
-99	2020-03-17	25	0	0	0	17	0	133	0	0	0.0	90	0.0
-98	2020-03-18	32	0	7	0	18	0	170	0	37	0.0	96	0.0
-97	2020-03-19	42	0	10	0	28	0	224	0	53	0.0	149	0.0
-96	2020-03-20	52	0	10	0	32	0	277	0	53	0.0	170	0.0
-95	2020-03-21	59	0	7	0	38	0	315	0	37	0.0	203	0.0
-94	2020-03-22	63	0	4	0	42	0	336	0	21	0.0	224	0.0
-93	2020-03-23	67	0	4	0	42	0	357	0	21	0.0	224	0.0
-92	2020-03-24	71	0	4	0	46	0	379	0	21	0.0	245	0.0
-91	2020-03-25	76	1	5	1	44	1	406	5	26	5.343	235	5.34
-90	2020-03-26	95	2	19	1	53	2	507	10	101	5.343	283	10.69
-89	2020-03-27	100	2	5	0	48	2	534	10	26	0.0	256	10.69
-88	2020-03-28	109	2	9	0	50	2	582	10	48	0.0	267	10.69
-87	2020-03-29	112	2	3	0	49	2	598	10	16	0.0	261	10.69
-86	2020-03-30	114	3	2	1	47	3	609	16	10	5.343	251	16.03
-85	2020-03-31	117	3	3	0	46	3	625	16	16	0.0	245	16.03
-84	2020-04-01	139	4	22	1	63	3	742	21	117	5.343	336	16.03
-83	2020-04-02	141	4	2	0	46	2	753	21	10	0.0	245	10.69
-82	2020-04-03	148	4	7	0	48	2	790	21	37	0.0	256	10.69
